bibkey,paper,task,subject,choice,r,Subject,gender,age,country,city,latitude,longitude
Buser2021,Buser et al. 2021,IG,1,15,0.8892534710261043,1,0,23,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,2,0,-1,2,1,24,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,3,20,1,3,0,20,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,4,20,1,4,0,20,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,5,12,0.831176446271546,5,1,25,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,6,20,1,6,1,22,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,7,20,1,7,0,20,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,8,10,0.7564708303892088,8,1,23,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,9,12,0.831176446271546,9,0,20,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,10,20,1,10,0,26,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,11,20,1,11,1,29,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,12,20,1,12,0,19,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,13,10,0.7564708303892088,13,1,24,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,14,11,0.8002227168780148,14,1,22,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,15,20,1,15,0,23,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,16,12,0.831176446271546,16,1,24,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,17,20,1,17,0,25,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,18,0,-1,18,0,19,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,19,10,0.7564708303892088,19,1,19,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,20,12,0.831176446271546,20,1,30,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,21,20,1,21,1,21,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,22,10,0.7564708303892088,22,1,23,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,23,10,0.7564708303892088,23,1,37,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,24,20,1,24,0,19,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,25,12,0.831176446271546,1,0,25,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,26,10,0.7564708303892088,2,1,21,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,27,10,0.7564708303892088,3,0,24,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,28,20,1,4,0,22,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,29,5,2.2239005978342123,5,0,20,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,30,4,1.4747697218456,6,0,22,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,31,20,1,7,0,27,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,32,8,0.5631708387251959,8,0,20,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,33,5,2.2239005978342123,9,1,25,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,34,5,2.2239005978342123,10,1,23,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,35,5,2.2239005978342123,11,1,28,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,36,4,1.4747697218456,12,1,23,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,37,5,2.2239005978342123,13,1,20,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,38,10,0.7564708303892088,14,1,21,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,39,5,2.2239005978342123,15,0,23,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,40,10,0.7564708303892088,16,0,19,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,41,5,2.2239005978342123,17,1,32,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,42,20,1,18,1,22,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,43,10,0.7564708303892088,19,0,30,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,44,15,0.8892534710261043,20,0,26,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,45,20,1,21,1,25,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,46,10,0.7564708303892088,22,1,19,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,47,10,0.7564708303892088,23,1,29,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,48,20,1,24,0,21,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,49,10,0.7564708303892088,1,1,23,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,50,15,0.8892534710261043,2,0,21,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,51,15,0.8892534710261043,3,0,21,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,52,12,0.831176446271546,4,1,22,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,53,15,0.8892534710261043,5,0,28,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,54,10,0.7564708303892088,6,1,19,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,55,10,0.7564708303892088,7,1,26,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,56,16,0.903090002680222,8,1,24,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,57,5,2.2239005978342123,9,1,28,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,58,20,1,10,1,35,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,59,18,0.9283306834815006,11,0,29,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,60,20,1,12,1,26,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,61,10,0.7564708303892088,13,1,26,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,62,20,1,14,1,26,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,63,10,0.7564708303892088,15,0,19,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,64,10,0.7564708303892088,16,0,29,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,65,15,0.8892534710261043,17,0,21,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,66,7,0.24931068901365724,18,1,19,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,67,20,1,19,1,26,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,68,20,1,20,0,29,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,69,10,0.7564708303892088,21,1,24,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,70,5,2.2239005978342123,22,0,22,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,71,8,0.5631708387251959,23,1,21,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,72,7,0.24931068901365724,24,0,29,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,73,5,2.2239005978342123,1,1,19,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,74,20,1,2,0,20,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,75,10,0.7564708303892088,3,0,23,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,76,8,0.5631708387251959,4,0,22,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,77,10,0.7564708303892088,5,1,24,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,78,0,-1,6,0,23,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,79,10,0.7564708303892088,7,1,19,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,80,10,0.7564708303892088,8,0,27,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,81,0,-1,9,0,19,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,82,20,1,10,0,25,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,83,10,0.7564708303892088,11,1,19,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,84,11,0.8002227168780148,12,1,27,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,85,11,0.8002227168780148,13,1,25,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,86,10,0.7564708303892088,14,1,26,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,87,10,0.7564708303892088,15,1,21,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,88,5,2.2239005978342123,16,0,30,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,89,20,1,17,0,23,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,90,7,0.24931068901365724,18,0,31,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,91,10,0.7564708303892088,19,1,20,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,92,20,1,20,1,21,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,93,10,0.7564708303892088,21,1,20,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,94,20,1,22,0,20,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,95,2,1.1742037694894114,23,1,25,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,96,10,0.7564708303892088,24,1,20,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,97,0,-1,1,1,26,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,98,12,0.831176446271546,2,0,27,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,99,5,2.2239005978342123,3,1,20,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,100,5,2.2239005978342123,4,0,20,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,101,18,0.9283306834815006,5,0,24,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,102,15,0.8892534710261043,6,0,19,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,103,20,1,7,1,23,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,104,10,0.7564708303892088,8,1,18,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,105,20,1,9,0,26,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,106,5,2.2239005978342123,10,1,20,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,107,12,0.831176446271546,11,1,21,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,108,8,0.5631708387251959,12,1,22,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,109,10,0.7564708303892088,13,0,30,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,110,10,0.7564708303892088,14,1,27,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,111,20,1,15,0,29,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,112,5,2.2239005978342123,16,0,19,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,113,0,-1,17,1,25,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,114,20,1,18,0,18,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,115,5,2.2239005978342123,19,1,19,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,116,20,1,20,0,22,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,117,20,1,21,1,31,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,118,20,1,22,0,22,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,119,20,1,23,0,13,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,120,20,1,24,1,24,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,121,20,1,1,1,19,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,122,15,0.8892534710261043,2,0,26,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,123,15,0.8892534710261043,3,1,26,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,124,10,0.7564708303892088,4,1,21,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,125,14,0.8734718985173235,5,0,26,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,126,7,0.24931068901365724,6,0,20,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,127,20,1,7,0,24,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,128,2,1.1742037694894114,8,0,25,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,129,20,1,9,0,21,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,130,0,-1,10,1,19,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,131,10,0.7564708303892088,11,1,21,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,132,15,0.8892534710261043,12,1,23,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,133,2,1.1742037694894114,13,1,28,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,134,5,2.2239005978342123,14,1,29,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,135,20,1,15,1,21,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,136,10,0.7564708303892088,16,0,19,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,137,20,1,17,0,21,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,138,10,0.7564708303892088,18,1,27,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,139,10,0.7564708303892088,19,1,21,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,140,20,1,20,0,24,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,141,15,0.8892534710261043,21,1,23,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,142,20,1,22,0,20,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,143,10,0.7564708303892088,23,0,20,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,144,18,0.9283306834815006,24,1,18,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,145,15,0.8892534710261043,1,0,24,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,146,10,0.7564708303892088,2,0,23,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,147,0,-1,3,1,28,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,148,0,-1,4,1,22,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,149,5,2.2239005978342123,5,0,29,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,150,10,0.7564708303892088,6,0,21,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,151,20,1,7,0,30,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,152,20,1,8,1,27,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,153,10,0.7564708303892088,9,0,26,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,154,10,0.7564708303892088,10,1,20,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,155,10,0.7564708303892088,11,0,28,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,156,5,2.2239005978342123,12,0,25,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,157,10,0.7564708303892088,13,1,20,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,158,10,0.7564708303892088,14,1,25,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,159,10,0.7564708303892088,15,0,23,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,160,12,0.831176446271546,16,1,24,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,161,20,1,17,1,31,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,162,15,0.8892534710261043,18,1,20,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,163,15,0.8892534710261043,19,1,24,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,164,10,0.7564708303892088,20,1,30,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,165,10,0.7564708303892088,21,0,28,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,166,7,0.24931068901365724,22,1,25,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,167,10,0.7564708303892088,1,1,23,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,168,5,2.2239005978342123,2,1,22,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,169,10,0.7564708303892088,3,1,23,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,170,5,2.2239005978342123,4,1,18,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,171,10,0.7564708303892088,5,1,48,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,172,20,1,6,0,24,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,173,10,0.7564708303892088,7,1,23,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,174,3,1.2726881159808323,8,1,23,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,175,12,0.831176446271546,9,0,23,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,176,10,0.7564708303892088,10,0,20,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,177,5,2.2239005978342123,11,1,26,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,178,10,0.7564708303892088,12,0,29,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,179,20,1,13,0,26,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,180,10,0.7564708303892088,14,0,20,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,181,10,0.7564708303892088,15,1,27,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,182,15,0.8892534710261043,16,0,22,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,183,10,0.7564708303892088,17,0,18,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,184,1,1.1100232723180814,18,0,29,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,185,15,0.8892534710261043,19,1,30,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,186,10,0.7564708303892088,20,0,20,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,187,10,0.7564708303892088,21,1,21,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,188,20,1,22,0,23,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,189,15,0.8892534710261043,23,1,23,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,190,20,1,24,0,27,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,191,20,1,1,0,19,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,192,10,0.7564708303892088,2,1,23,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,193,20,1,3,0,17,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,194,20,1,4,0,33,Germany,Berlin,52.51250267430032,13.324436617770202
Buser2021,Buser et al. 2021,IG,195,20,1,5,0,26,Germany,Berlin,52.51250267430032,13.324436617770202
